yyyymm,EQPREM,DP,DY,EP,SVAR,BM,NTIS,TBL,LTR,TMS,DFY,DFR,INFL
196002,-0.015541422995511272,-3.383903033522659,-3.374773819487871,-2.8066623338419014,0.0011502458,0.4935567828,0.024037494,0.0396,0.0204,0.0032999999999999974,0.007800000000000001,-0.007600000000000001,0.0034129693
196003,-0.019738115176832383,-3.3508080012835433,-3.3648042821590236,-2.792666052966421,0.0009691465,0.549798083,0.02559341,0.0331,0.0282,0.008,0.007599999999999996,-0.0091,0.0
196004,0.031065481393847613,-3.3314249722693083,-3.3491084154702593,-2.7878377454525953,0.0006451661,0.5634036895,0.0255771333,0.0323,-0.017,0.010299999999999997,0.0075,0.0148,0.0034013605
196005,0.018871373695104145,-3.3561757280091737,-3.329676899844734,-2.827389390516751,0.0004235585,0.5419664269,0.0244143755,0.0329,0.0152,0.008800000000000002,0.008199999999999999,-0.0173,0.0
196006,-0.02561252879985254,-3.3738174006459962,-3.3544819867466136,-2.8599195778430353,0.0004989479,0.5291748619,0.0242699263,0.0246,0.0173,0.0161,0.008100000000000003,-0.0031999999999999997,0.0033898305
196007,0.029682905041482074,-3.3487338121264147,-3.3738174006459962,-2.8338242313845257,0.00097782,0.5496732768,0.0257784868,0.023,0.0368,0.015199999999999998,0.008100000000000003,-0.011099999999999999,0.0
196008,-0.06220574784725974,-3.374519894528065,-3.3487338121264147,-2.8585689660657323,0.0006369674,0.5415421972,0.0251955351,0.023,-0.0067,0.016,0.008,0.0184,0.0
196009,-0.0026783039032749626,-3.312226043244318,-3.374519894528065,-2.795265430910811,0.0017716222,0.5843417106,0.028312467,0.0248,0.0075,0.0139,0.007599999999999996,-0.0138,0.0
196010,0.04285321695959641,-3.3097940899364393,-3.312226043244318,-2.792833477602933,0.0010487146,0.5841202013,0.0278237978,0.023,-0.0028,0.016100000000000003,0.008100000000000003,0.0036,0.0067567568
196011,0.046384682399065895,-3.349274109302998,-3.3097940899364393,-2.8323134969694914,0.000668674,0.5676300191,0.026034213,0.0237,-0.0066,0.0162,0.0076999999999999985,-0.0004000000000000002,0.0
196012,0.06073737621867397,-3.3945083935113587,-3.349274109302998,-2.877547781177852,0.0004503055,0.5504229651,0.0227613608,0.0225,0.0279,0.0155,0.0075,-0.0175,0.0
196101,0.0304121557739414,-3.4574440561773403,-3.396202134773919,-2.957308750348511,0.0007411237,0.5229867325,0.0218153361,0.0224,-0.0107,0.018,0.0077999999999999944,0.025500000000000002,0.0
196102,0.02752365671337226,-3.4857070184380716,-3.459192128601915,-3.0026921244890508,0.0005474594,0.5120227163,0.0194199043,0.0242,0.02,0.015,0.008,0.0010000000000000009,0.0
196103,0.0025287361777083096,-3.5126219479699685,-3.4874066042513556,-3.0471388301355513,0.0004149412,0.5466798694,0.0227375905,0.0239,-0.0037,0.015799999999999998,0.008,0.0008000000000000004,0.0
196104,0.021581351240142734,-3.516457190839329,-3.5126219479699685,-3.05746760231546,0.0010092086,0.5450044938,0.02325925,0.0229,0.0115,0.016200000000000003,0.007599999999999996,-0.0231,0.0
196105,-0.028833561199783357,-3.5354158234377167,-3.516457190839329,-3.082962205893633,0.0004043434,0.5309162935,0.0224656554,0.0229,-0.0046,0.0168,0.007399999999999997,0.0095,0.0
196106,0.031238494579992695,-3.5061454411376034,-3.5354158234377167,-3.0602707946915624,0.0005489074,0.5408211006,0.0224821258,0.0233,-0.0075,0.017099999999999997,0.006999999999999999,-0.0005000000000000004,0.0
196107,0.0226307813151172,-3.534968467480539,-3.5026977828997445,-3.090332699301715,0.0006283737,0.5244056311,0.0251796276,0.0224,0.0035,0.018,0.0068000000000000005,0.0005,0.0067114094
196108,-0.020249581569195926,-3.551016337531071,-3.5315838488648454,-3.107594134483595,0.0004062151,0.5137928161,0.0254259102,0.0239,-0.0038,0.0171,0.006600000000000002,0.002,-0.0033333333
196109,0.026086829372355177,-3.5277101536730893,-3.547592114217434,-3.085513036296195,0.0008224996,0.5275167211,0.0249633869,0.0228,0.0129,0.0175,0.0067000000000000046,0.0014999999999999996,0.0033444816
196110,0.04233493269373749,-3.54548719272386,-3.5175577822090713,-3.098247009067953,0.0002675088,0.5254858507,0.0258359089,0.023,0.0071,0.017,0.007099999999999995,0.005599999999999999,0.0
196111,0.0031861320665236286,-3.574029612434994,-3.5354368568703585,-3.1219035895277814,0.0003603902,0.5126108647,0.0255706129,0.0248,-0.002,0.0156,0.007199999999999998,0.0048000000000000004,0.0
196112,-0.03996981090418579,-3.5672989945893465,-3.5640792815818263,-3.110375589205707,0.0003369015,0.5059222584,0.0223242879,0.026,-0.0125,0.015500000000000003,0.0067999999999999935,0.0099,0.0
196201,0.017985726490934068,-3.5253761168002082,-3.563987651459329,-3.0531299750016925,0.0008115307,0.5284285714,0.0247213553,0.0272,-0.0014,0.014700000000000001,0.006599999999999995,0.0094,0.0
196202,-0.005847402103187109,-3.538263561216242,-3.5221248824091798,-3.0509754607614297,0.0002650967,0.522420733,0.0287833809,0.0273,0.0103,0.014099999999999998,0.006499999999999999,-0.0051,0.0033333333
196203,-0.06572938295940257,-3.529096110513327,-3.534973842294276,-3.0271331740051814,0.0002794921,0.5457245916,0.0240753041,0.0272,0.0253,0.012600000000000004,0.006499999999999999,-0.010199999999999999,0.0
196204,-0.08541290196174725,-3.4618440377495463,-3.5258171783661854,-2.953327228611608,0.0010196908,0.5798626246,0.0251520924,0.0273,0.0082,0.012099999999999996,0.006900000000000003,0.006,0.0033222591
196205,-0.08650617197100796,-3.3687105481556987,-3.4586245227734973,-2.8536470945002463,0.0109148391,0.6289943915,0.0277223552,0.0269,0.0046,0.012400000000000001,0.007200000000000005,-0.0046,0.0
196206,0.0611673886635132,-3.2800713858951203,-3.365452820333525,-2.7586227747378422,0.0061611302,0.6873574686,0.0264554418,0.0273,-0.0076,0.012799999999999995,0.007400000000000004,0.005,0.0
196207,0.01874120301963289,-3.3384475535639058,-3.2768242364114872,-2.8144989496346926,0.0018434772,0.6452260298,0.0304859039,0.0292,-0.0109,0.012,0.007100000000000002,0.0094,0.0033112583
196208,-0.05234511365358437,-3.350427735856625,-3.335259145065707,-2.823953239162172,0.0008019519,0.6333103516,0.0293287512,0.0282,0.0187,0.011899999999999997,0.007100000000000002,-0.004400000000000001,0.0
196209,0.0061808392399706116,-3.297793639731961,-3.3472013829267198,-2.7688636624999825,0.0011769981,0.6663442606,0.0306016141,0.0278,0.0061,0.012000000000000004,0.007099999999999995,0.0027999999999999995,0.00330033
196210,0.1003015561352352,-3.294229877647271,-3.289796853276132,-2.760153970220765,0.0034521082,0.654153314,0.0280945039,0.0274,0.0084,0.0121,0.007100000000000002,-0.0015999999999999999,0.0
196211,0.013416579858972344,-3.3830684582274926,-3.2863438510303573,-2.8439339522227853,0.0012747828,0.5941783459,0.0248105069,0.0283,0.0021,0.011300000000000004,0.007099999999999995,0.0040999999999999995,0.0
196212,0.04684226786105537,-3.3885987898258336,-3.3751971852921283,-2.8445291074806884,0.0005438823,0.5916270511,0.0199680704,0.0287,0.0035,0.0108,0.0068000000000000005,-0.0012000000000000001,0.0
196301,-0.026983239060721306,-3.4334178801761572,-3.385458186780362,-2.8888713734620155,0.0006997698,0.5649849894,0.0171362735,0.0291,-0.0001,0.010700000000000001,0.006999999999999999,0.006,0.0
196302,0.03363043840380447,-3.4010574007926455,-3.430333765582013,-2.8559635683675317,0.0003921329,0.5819531179,0.0132367896,0.0292,0.0008,0.0108,0.006999999999999999,0.0015,0.0
196303,0.04560669835837101,-3.4327861834730404,-3.3979362560140243,-2.8872221489932683,0.0003599355,0.5875285706,0.014380171,0.0289,0.0009,0.011199999999999998,0.006900000000000003,0.0017,0.0032894737
196304,0.016986088168983414,-3.472428737037802,-3.4250487528820877,-2.922998556759,0.0003221604,0.5587292741,0.0151994274,0.029,-0.0012,0.0115,0.006600000000000002,-0.0039000000000000007,0.0
196305,-0.021177374701617874,-3.47902150701274,-3.464796516081393,-2.925726732315978,0.0003036557,0.5516121932,0.014648533,0.0293,0.0023,0.011299999999999998,0.0063,0.0024999999999999996,0.0
196306,-0.00412001908477335,-3.4509971370329398,-3.4714016403354035,-2.8939821307975744,0.0002610984,0.5672815754,0.0182632029,0.0299,0.0019,0.0108,0.006100000000000001,0.0024000000000000002,0.0032786885
196307,0.04938931881910153,-3.4460325534691676,-3.4494982609092038,-2.8801536363219915,0.0005297971,0.5766216585,0.009318732,0.0318,0.0031,0.008899999999999998,0.0058,-0.0002999999999999999,0.0032679739
196308,-0.012953359123081709,-3.492088374953731,-3.4444906030502755,-2.917494908058258,0.0003269086,0.5498272363,0.0095200761,0.0332,0.0021,0.007600000000000003,0.005400000000000002,0.0014000000000000002,0.0
196309,0.03153596874799201,-3.479498232075913,-3.4905940463309677,-2.8962467223391855,0.0003299103,0.5472236248,0.010313262,0.0338,0.0004,0.007200000000000005,0.005299999999999999,-0.0027,0.0
196310,-0.0073928999107365,-3.500719906965083,-3.469010435361283,-2.9229183999130286,0.0005035319,0.5309640772,0.0102799661,0.0345,-0.0026,0.006999999999999999,0.0051,0.0075,0.003257329
196311,0.023034736020640423,-3.479701603877251,-3.4902966500136476,-2.9073108119530877,0.0031101657,0.5342962213,0.0060125452,0.0352,0.0051,0.006199999999999997,0.0051,-0.0036000000000000003,0.0
196312,0.024126775923996025,-3.493579301687392,-3.4694297301066293,-2.9264728420228114,0.0002735667,0.5255914542,0.0089547303,0.0352,-0.0006,0.006499999999999999,0.0050000000000000044,-0.0028,0.0032467532
196401,0.013876357240392101,-3.512851457449638,-3.486281434613509,-2.93987128575407,0.0001833411,0.5106068709,0.0142935705,0.0352,-0.0014,0.006899999999999996,0.004400000000000001,0.0101,0.0
196402,0.014488587130543478,-3.5154663546594582,-3.5056496909649826,-2.936663375084202,7.16995e-05,0.5011622966,0.0174079186,0.0353,-0.0011,0.007100000000000002,0.004700000000000003,0.006500000000000001,0.0
196403,0.0030777034305464177,-3.523326388280894,-3.5082731636067366,-2.938883409321839,0.0001147114,0.5236754417,0.0177832391,0.0354,0.0037,0.006999999999999999,0.004500000000000004,-0.009899999999999999,0.0
196404,0.01377938983592037,-3.5222436644400408,-3.5161845699120913,-2.933051757328266,0.0002547552,0.5253031069,0.0207680034,0.0347,0.0047,0.007599999999999996,0.004500000000000004,-0.0007000000000000001,0.0
196405,0.015325803611685675,-3.5265820248205237,-3.515194802982349,-2.9326879626309217,0.0002257771,0.5190357804,0.0211793163,0.0348,0.005,0.007400000000000004,0.004400000000000001,0.0007000000000000001,0.0
196406,0.01573791947598189,-3.5358311076703948,-3.5195404845412437,-2.937364053339379,0.0003978509,0.5122068551,0.0205029799,0.0348,0.0069,0.007100000000000002,0.004400000000000001,-0.0021000000000000003,0.003236246
196407,-0.014684560532113127,-3.545538196960866,-3.527462857999878,-2.944711918550943,0.0001989067,0.5063607181,0.0213126914,0.0346,0.0008,0.0075,0.004300000000000005,0.004399999999999999,0.0032258065
196408,0.02715001856858565,-3.520876384370695,-3.537239394146171,-2.9177579006867043,0.0004259263,0.5079429444,0.0206966751,0.035,0.002,0.007299999999999994,0.0040999999999999995,0.0017000000000000001,-0.0032154341
196409,0.005910896658244242,-3.5409593240373143,-3.5126458852341798,-2.9355689547169472,0.0001704974,0.4865371214,0.0204031456,0.0353,0.005,0.0068000000000000005,0.003999999999999997,-0.0029000000000000002,0.0032258065
196410,-0.001299078555433891,-3.540841489829907,-3.532796013398153,-2.9376590453516562,0.0001870439,0.4878132588,0.0201157932,0.0357,0.0043,0.006399999999999996,0.0038999999999999937,0.0007000000000000001,0.0
196411,0.00231857834053037,-3.5275457801774617,-3.532744279597288,-2.926562524399595,0.0002128659,0.4865037753,0.0191674784,0.0364,0.0017,0.0058,0.003799999999999998,-0.0021,0.0032154341
196412,0.03110426905179455,-3.5234150143864045,-3.5195136084801977,-2.9245785132977007,0.0003512133,0.4872273003,0.0230953694,0.0384,0.003,0.0039000000000000007,0.003699999999999995,0.0058000000000000005,0.0
196501,0.0009429139128530085,-3.5493757531164407,-3.516757226722338,-2.9477255526576402,0.0001658128,0.4717231907,0.0179038005,0.0381,0.004,0.0040999999999999995,0.003700000000000002,0.0040999999999999995,0.0
196502,-0.01528370050082948,-3.5413156725499264,-3.542801472011789,-2.9368355668787895,0.0003931965,0.4713994776,0.0148232673,0.0393,0.0014,0.0030999999999999986,0.003700000000000002,-0.0005,0.0
196503,0.03139902080349653,-3.520112673677798,-3.534745114022465,-2.9129079229185777,0.0001446203,0.469489905,0.0191342809,0.0393,0.0054,0.0029,0.003599999999999999,-0.004200000000000001,0.0032051282
196504,-0.006222088516369673,-3.5459656627175002,-3.5123001339410047,-2.935248927963841,0.0001627597,0.4525593347,0.0147225723,0.0393,0.0036,0.0029,0.003700000000000002,-0.0015,0.0031948882
196505,-0.051109670009062295,-3.530440312686651,-3.538213685913182,-2.916256949682075,0.000333764,0.4546642848,0.0162450566,0.0389,0.0018,0.0034000000000000002,0.003699999999999995,-0.0026,0.0
196506,0.010888191032827751,-3.472894129499897,-3.5227479670634954,-2.8553296301059587,0.0018293746,0.4808589565,0.0175512226,0.038,0.0047,0.004299999999999998,0.0039000000000000007,-0.0044,0.0063694268
196507,0.024091854936661442,-3.47985981068714,-3.466516045358013,-2.859070887114094,0.0005218656,0.4733821762,0.0156274939,0.0384,0.0022,0.0040000000000000036,0.0040000000000000036,-0.00030000000000000014,0.0
196508,0.029526868277109278,-3.495832098464828,-3.4735599796049694,-2.8718520997011088,0.0001075344,0.4673608778,0.0156011883,0.0384,-0.0013,0.004400000000000001,0.0039000000000000007,0.0007,0.0
196509,0.025309533600540713,-3.5210390042975073,-3.489534112229877,-2.893935236054553,0.0002991012,0.4485374713,0.0168953899,0.0392,-0.0034,0.0040999999999999995,0.0039000000000000007,0.0018999999999999998,0.0
196510,-0.006923523576841756,-3.540526610919355,-3.5135483325683494,-2.9069551621548517,0.0001883791,0.4344205991,0.017464193,0.0403,0.0027,0.0029999999999999957,0.003699999999999995,0.0018999999999999998,0.003164557
196511,0.006801926466597304,-3.5242886630168337,-3.533091632431837,-2.884385996975701,0.0001414189,0.4408953111,0.0207624998,0.0409,-0.0062,0.0032000000000000015,0.003500000000000003,0.0004999999999999996,0.0
196512,0.002394221168038245,-3.5258197209687805,-3.5169085557192115,-2.879717904098889,0.0003013655,0.4306378062,0.0208375187,0.0438,-0.0078,0.0011999999999999997,0.0034000000000000002,-0.0071,0.0031545741
196601,-0.016624777054074558,-3.5233504169896572,-3.5184936808767073,-2.8749868390566853,0.0001518044,0.4243983284,0.0202786269,0.0459,-0.0104,-0.00020000000000000573,0.0032000000000000015,0.0126,0.0
196602,-0.026804482273764335,-3.498043491554496,-3.5160776576605777,-2.8474559254133465,0.0003370655,0.4384960447,0.0200259742,0.0465,-0.025,0.0011999999999999997,0.0034000000000000002,0.013700000000000002,0.0062893082
196603,0.018123280419481094,-3.4687663782095144,-3.490823243581009,-2.8159916529399567,0.0009310079,0.4901759356,0.0167881795,0.0459,0.0296,9.999999999999593e-05,0.003999999999999997,-0.035500000000000004,0.003125
196604,-0.05378267380124353,-3.483078479215529,-3.462777155220953,-2.828830255732943,0.0003512647,0.4854982435,0.0156362514,0.0462,-0.0063,0.0005000000000000004,0.004500000000000004,0.0076,0.0062305296
196605,-0.01857601210422708,-3.4214996112727505,-3.4771604583783042,-2.7657619673495275,0.0019354754,0.5127422037,0.015945601,0.0464,-0.0059,0.000900000000000005,0.0050000000000000044,0.0033,0.0
196606,-0.01599595479917175,-3.399311033543267,-3.4155810711459362,-2.7421389554415994,0.0005012069,0.5209746006,0.0171229559,0.045,-0.0016,0.002700000000000001,0.0051,0.0046,0.0030959752
196607,-0.07784035138291268,-3.378724525810097,-3.392268750917854,-2.725540790300844,0.0010137845,0.5349430008,0.0186412636,0.048,-0.0037,0.0001999999999999988,0.005200000000000003,-0.0060999999999999995,0.0030864198
196608,-0.010355193199226977,-3.2907912507977537,-3.371731490319126,-2.641574112735643,0.0031652347,0.5749546556,0.0214702713,0.0496,-0.0206,0.00030000000000000165,0.005199999999999996,-0.005299999999999999,0.0061538462
196609,0.04320926224968226,-3.2768182450203582,-3.2838467784449428,-2.6315101239798757,0.0016003107,0.5854924957,0.0169844585,0.0537,0.0332,-0.005699999999999997,0.006000000000000005,-0.0254,0.0
196610,0.006670584132099114,-3.3255880433572576,-3.2791392756294875,-2.6755480071233353,0.0025467766,0.5616613181,0.0151840797,0.0535,0.0228,-0.0068000000000000005,0.006899999999999996,0.003300000000000001,0.006116208
196611,-0.0036660743959915725,-3.330992069592784,-3.3278797110268608,-2.676237218029825,0.0007744163,0.5726449298,0.0175496373,0.0532,-0.0148,-0.005199999999999996,0.007800000000000001,0.0128,0.0
196612,0.07224190372986004,-3.3318311204141913,-3.3333238436668626,-2.672345222427378,0.0006269421,0.5769451056,0.0172076295,0.0496,0.0413,-0.0040999999999999995,0.007899999999999997,-0.021200000000000004,0.0
196701,0.003195129106637008,-3.403624988195099,-3.3283528560378666,-2.753635426910173,0.0007334878,0.5333631411,0.0156975215,0.0472,0.0154,-0.0023999999999999994,0.0077000000000000055,0.029599999999999998,0.0
196702,0.036719849690330146,-3.402119678245864,-3.4001587802186126,-2.7616690708727663,0.0004124037,0.5400478931,0.0177009311,0.0456,-0.0221,0.000899999999999998,0.007900000000000004,0.0020000000000000018,0.0
196703,0.038564402753360025,-3.4373186900761494,-3.3986654433777765,-2.806413818393425,0.0005011362,0.5495507979,0.0149212351,0.0426,0.0198,0.0029,0.007200000000000005,-0.008100000000000001,0.0030395137
196704,-0.05113591568685912,-3.478690422598031,-3.4373186900761494,-2.8551520667320696,0.0008370969,0.5305166936,0.0150458766,0.0384,-0.0291,0.009300000000000003,0.007199999999999998,0.022,0.003030303
196705,0.015840190312377073,-3.4248241053967385,-3.478690422598031,-2.8087069338683937,0.0008903396,0.5582011823,0.0114640939,0.036,-0.0039,0.012200000000000003,0.007199999999999998,-0.0215,0.003021148
196706,0.042710944346123575,-3.4421848797273227,-3.4248241053967385,-2.8335443785419976,0.0010707328,0.553204845,0.0101528235,0.0354,-0.0312,0.015300000000000001,0.007100000000000002,0.008899999999999998,0.0030120482
196707,-0.009942594864747937,-3.4842234268856047,-3.4398771996428197,-2.879768540608983,0.0002184469,0.5262983279,0.0066870035,0.0421,0.0068,0.008400000000000005,0.0068000000000000005,-0.0026999999999999993,0.003003003
